tracker_id,solo_Kills,solo_RideDistance
97589,0.012294,0.012194
206150,0.011752,0.009068
23760,0.056771,0.168926
105685,0.050443,0.02742
208478,0.016634,0.012078
210354,0.023685,0.074059
218239,0.030374,0.038416
160623,0.002531,0.002303
211704,0.009944,0.00489
200236,0.009582,0.011359
197579,0.06111,0.035703
14702,0.10631,0.16149
175158,0.012475,0.01276
30417,0.005966,0.005257
186478,0.035798,0.00857
210845,0.000723,0.00019
171325,0.00217,0.004443
36187,0.004882,0.002496
85583,0.023323,0.038676
159828,0.049358,0.026829
127188,0.005786,0.003744
92344,0.0226,0.025735
111462,0.01573,0.009895
215404,0.008317,0.026255
22681,0.004158,0.004822
195351,0.011571,0.004425
16786,0.017718,0.004934
4397,0.00217,0.000902
52579,0.008136,0.010544
211383,0.019165,0.018273
95530,0.020069,0.015861
206513,0.003254,0.000679
174963,0.020069,0.026737
117431,0.041403,0.038616
185664,0.025854,0.010181
216742,0.001808,0.002256
137241,0.008317,0.002448
194498,0.007955,0.007045
67423,0.008498,0.005948
43064,0.010125,0.006612
73503,0.003254,0.007009
155000,0.001808,0.001305
20968,0,0
113058,0.014283,0.016888
66191,0.023323,0.030319
59702,0.058037,0.020638
27679,0.016453,0.042706
46058,0.002712,0.002705
90001,0.006328,0.002187
208762,0.00687,0.008829
61990,0.024046,0.026045
98279,0.000723,0.000291
204925,0.005966,0.004351
24709,0.010125,0.012497
200398,0.017357,0.053655
208922,0.009402,0.015819
87885,0.01573,0.026876
20450,0.002531,0.002758
211041,0.012656,0.019761
73006,0.018803,0.028282
112005,0.030374,0.017252
76566,0.041222,0.132791
129159,0.048816,0.062242
215443,0.006328,0.007022
91506,0.037606,0.079141
214465,0.04755,0.050966
173813,0.009402,0.019841
125748,0.016814,0.023222
114000,0.038329,0.072996
82249,0.001446,0.00153
171841,0.027843,0.03669
207760,0.005605,0.000353
116763,0.000904,0.001067
50633,0.01591,0.00645
197833,0.002712,0.004758
28936,0.01139,0.018375
64007,0.012294,0.009962
119828,0.029289,0.056523
210833,0.007051,0.003621
92497,0.021696,0.024151
177805,0.017718,0.02266
127218,0.011029,0.009537
103413,0.001989,0.000783
209174,0.019888,0.010539
99209,0.030555,0.012658
23519,0.057494,0.097954
86939,0.014826,0.014602
120791,0.038329,0.042214
196298,0.012294,0.015033
85478,0.001446,0.001402
177358,0.018442,0.016363
170859,0.007413,0.002332
134690,0.026035,0.052273
121699,0.01573,0.010237
104627,0.039595,0.039335
130955,0.007232,0.009524
18180,0.025312,0.017239
146310,0.003797,0.006444
165630,0.01591,0.007099
192508,0.00687,0.003164
85101,0.013198,0.016097
166737,0.005243,0.004783
155920,0.037968,0.033035
48678,0.009763,0.006303
97343,0.018261,0.012074
22079,0.011571,0.004649
30909,0.01139,0.010058
15789,0.00235,0.00161
104237,0.00904,0.005285
214506,0.017357,0.019341
184009,0.014464,0.024488
192638,0.000362,0.000885
135527,0.006147,0.007818
149824,0.008317,0.004407
85443,0.050262,0.075991
33691,0.079732,0.080191
109326,0.001446,0.000624
183666,0.016634,0.02264
67607,0.032544,0.030629
20641,0.003254,0.000871
100010,0.012656,0.017676
114762,0.000723,0.001236
190696,0.00687,0.012567
3642,0.000362,0
194726,0.004701,0.008787
115072,0.003074,0.004497
115894,0.054421,0.018399
181232,0.003797,0.001791
162640,0.01356,0.039934
63736,0.034171,0.06815
152572,0.007594,0.005011
132870,0.000362,0.001597
170842,0.000904,0.000275
146058,0.001266,0.004928
197541,0.028928,0.02534
162623,0.064184,0.069547
123288,0.003616,0.004182
134121,0.014826,0.01487
40659,0.017357,0.009586
182745,0.00669,0.003905
157038,0.018442,0.03858
128217,0.003616,0.004189
102784,0.048997,0.089107
151824,0.043573,0.045854
196270,0.04972,0.070123
41586,0.05207,0.045034
116698,0.023865,0.093421
44205,0.002893,0.002168
158961,0.010848,0.021914
155561,0.01356,0.022108
61103,0.015187,0.014846
73686,0.007955,0.005854
94578,0.056952,0.130231
34776,0.065811,0.089316
88536,0,0.000242
144641,0.000362,0.001229
165831,0.020069,0.012374
215700,0.001808,0.002466
185492,0.028566,0.066204
121373,0.013198,0.037247
167554,0.012114,0.021549
48467,0.016091,0.009731
28138,0.046285,0.022231
172615,0.010125,0.023974
147686,0.010667,0.013521
103158,0.01573,0.025254
23299,0.024046,0.05518
73695,0.003254,0.001295
190350,0.042669,0.056407
52574,0.007955,0.019202
161120,0.01121,0.01629
188711,0.030555,0.025422
27813,0.003978,0.00134
185391,0.018261,0.012069
187299,0.00235,0.009221
207976,0.000542,0
161713,0.016814,0.003605
164327,0.007594,0.00665
99421,0.018622,0.010378
53070,0.014102,0.028978
157063,0.018442,0.023648
140189,0.002531,0.00374
164689,0.023685,0.031613
185024,0.000904,0.000991
147161,0.007232,0.00489
31505,0.022419,0.032115
74908,0.023142,0.033684
136493,0.005786,0.006067
172879,0.012656,0.009382
148565,0.018803,0.010365
88296,0.001446,0.000698
173012,0.00235,0.003714
191629,0.001266,0.00026
153033,0.008498,0.009794
216191,0.024769,0.038794
94026,0.013741,0.027422
159645,0.016091,0.041297
71908,0.001085,0
166507,0.00235,0.000586
42976,0.062918,0.086798
152639,0.013198,0.01293
183263,0.021877,0.020685
34619,0.000723,0.000969
46131,0.001627,0.006248
30147,0.035437,0.018473
148699,0.005605,0.0021
139099,0.010848,0.030647
82965,0.001808,0.002066
154863,0.004158,0.005679
55791,0.061472,0.05411
108506,0.016634,0.013958
52898,0.038329,0.053897
36343,0.004339,0.004093
115923,0.00235,0.003499
63793,0.036883,0.059456
44280,0.010306,0.006438
9536,0.000181,0.001111
49847,0.044657,0.013549
30975,0.002531,0.002647
51175,0.02712,0.040597
218320,0.000542,0.002416
179775,0.073585,0.074546
25282,0.00904,0.005227
132549,0.005786,0.008429
57669,0.00669,0.006961
156561,0.008678,0.02152
106177,0.043392,0.055032
126067,0.01121,0.007062
40379,0.118423,0.120298
174190,0.01121,0.016502
21214,0.028928,0.03222
137689,0.000904,0.001174
207811,0.005062,0.002641
100828,0.019526,0.006497
60750,0.019526,0.038757
181135,0.040137,0.053388
188561,0.005062,0.000746
86704,0.014464,0.002862
89773,0.009582,0.00289
17526,0.071596,0.008322
45142,0.013198,0.028618
34151,0.00235,0.000578
114147,0.052251,0.023662
52162,0.001808,0.000437
139454,0.025312,0.069176
214573,0.024589,0.012383
46434,0.001085,0
79251,0.03399,0.015931
26635,0.013018,0.01123
124927,0.05876,0.034045
177752,0.021877,0.031794
30380,0.005424,0.01993
157025,0.020792,0.014323
87612,0.001446,0.000636
80440,0.000723,0
109318,0.007594,0.01042
80689,0.012114,0.006155
192392,0.026397,0.025019
35704,0.065992,0.064652
65397,0.009402,0.014422
121969,0.031097,0.023148
95733,0.172663,0.121971
60769,0.01591,0.019652
195002,0.008317,0.011964
213980,0.030193,0.043363
87569,0.012114,0.008768
134622,0.003435,0.001216
46626,0.045923,0.058242
50528,0.006147,0.014123
27194,0.014826,0.010037
45082,0.002893,0.003118
117428,0.001446,0
99942,0.023142,0.012867
8517,0.039776,0.091461
61321,0.00217,0.000227
137974,0.018622,0.020947
4987,0.020973,0.011866
27458,0.001808,0.00063
133519,0.014283,0.00477
219012,0.00669,0.00823
21346,0.020792,0.014036
163403,0.010848,0.010034
27102,0.004882,0.00933
41156,0.01139,0.019492
213089,0.018622,0.004264
214585,0.016814,0.005608
133870,0.0226,0.026669
130662,0.023323,0.025187
184254,0.023142,0.027132
177303,0.003797,0.00245
28758,0.021515,0.004969
26941,0.001627,0.004196
194,0.038329,0.04725
143812,0.022057,0.025051
106878,0.015549,0.008448
38942,0.029651,0.016497
43541,0.014645,0.025801
27649,0.000904,0
161567,0.022057,0.005846
178352,0.00217,0.000511
44457,0.010125,0.013541
72283,0.007051,0.002806
200135,0.011933,0.00639
21542,0.00217,0.002158
44838,0.027662,0.049955
2208,0.016091,0.006032
178057,0.009944,0.005094
106565,0.014464,0.011044
210903,0.019165,0.032106
29496,0.001266,0.00078
78476,0.023323,0.031311
180263,0.014464,0.013658
173940,0.000904,0.000149
181112,0.042849,0.031575
24437,0.024589,0.01044
180094,0.002893,0.000318
138523,0.044296,0.055118
9715,0.001808,0.001673
154301,0.060025,0.023353
151821,0.122582,0.080455
6945,0.017538,0.022146
85941,0.035798,0.085351
166165,0.034894,0.009672
151719,0.022238,0.031948
138239,0.016272,0.007795
49100,0.039776,0.038652
180573,0.059483,0.060835
174065,0.005062,0.003432
67729,0.001085,0
96662,0.110649,0.175689
93294,0.000904,0.003361
178896,0.023142,0.041653
45239,0.010667,0.004283
65375,0.002712,0.001106
156328,0.018803,0.035705
158817,0.047008,0.034441
87114,0.018442,0.026423
181541,0.000362,0.000526
24178,0.064726,0.100925
36474,0.012294,0.005721
127203,0.042488,0.034278
194535,0.022057,0.056627
52336,0.01121,0.006929
127934,0.034352,0.016781
214147,0.038872,0.017342
214099,0.028928,0.053899
33008,0.035979,0.076136
53934,0.019526,0.082723
143337,0.078467,0.063041
80657,0.024589,0.006625
43790,0.034171,0.011729
133215,0.029109,0.056258
154122,0.01808,0.023454
94329,0.02495,0.032938
158095,0.005424,0.005398
153600,0.047912,0.039112
209410,0.007955,0.002912
119650,0.005605,0.002761
127510,0.012294,0.005331
13860,0.044296,0.066081
34157,0.000362,0
51863,0.009582,0.006319
165700,0.004339,0.004764
185717,0.015187,0.04716
180004,0.016091,0.023082
116728,0.000362,0.000379
4827,0.00452,0.003184
143797,0.028205,0.021664
44789,0.01808,0.063046
200536,0.000362,0
149408,0.054963,0.026938
180155,0.001085,0.001536
125377,0.005243,0.004893
88626,0.027301,0.027199
35382,0.15169,0.100848
27792,0.026397,0.026819
123881,0.014464,0.050265
133188,0.018803,0.020224
139721,0.000362,0.000799
99041,0.051889,0.037114
59839,0.067257,0.048904
205503,0.00217,0.002495
142799,0.022238,0.017695
161252,0.008859,0.003568
120,0.010486,0.010802
91704,0.000181,0.000245
82754,0.018803,0.012584
147162,0.001085,0.003078
174873,0.011933,0.010393
107928,0.001085,0.000033
130084,0.003978,0.00356
140541,0.012475,0.075941
136899,0.012475,0.005748
214775,0.009944,0.013966
219183,0,0.000384
48726,0.034713,0.02486
133957,0.027662,0.022844
17588,0.026035,0.02004
10229,0.047189,0.035747
86962,0.007955,0.020464
141240,0.014645,0.029705
144394,0.012475,0.030602
44652,0.031278,0.05928
181980,0.051709,0.09341
142413,0.03164,0.013406
112419,0.022781,0.021371
27450,0.007594,0.006889
21410,0.004339,0.009857
172304,0.019526,0.010527
107884,0.00235,0.004475
54525,0.006328,0.008817
13142,0.001989,0.00841
114972,0.018442,0.021355
207048,0.000723,0
25403,0.000723,0
43562,0.014464,0.007941
155372,0.008136,0.023136
39077,0.008136,0.009456
161145,0.01573,0.024236
191619,0.00669,0.011574
162560,0.001266,0
27793,0.026397,0.033145
146672,0.00904,0.010463
199850,0.036702,0.262645
104244,0.012837,0.005928
213739,0.013741,0.008299
141412,0.024227,0.009324
217431,0.009402,0.013931
180005,0.043573,0.082041
107149,0.000362,0
140856,0.001446,0
177176,0.034533,0.034498
18656,0.007594,0.001875
154391,0.003254,0.001519
139570,0.066353,0.077687
166431,0.022781,0.047845
169582,0.050985,0.108916
158583,0.005243,0.005904
6702,0.012656,0.00883
65412,0.01591,0.013563
172232,0.01573,0.012356
174313,0.035617,0.045921
41273,0.032363,0.02565
196202,0.003074,0.006177
45049,0.041222,0.036495
83014,0.050985,0.041704
128902,0.021696,0.038764
80845,0.011029,0.014368
158008,0.009402,0.006114
177742,0.015549,0.007165
192314,0.000723,0.001166
52122,0.270114,0.266556
215824,0.028747,0.017954
45014,0.015368,0.021663
210772,0.003797,0.008487
163957,0.010486,0.00159
178281,0.026216,0.031493
166798,0.010667,0.02671
165574,0.019888,0.081051
64496,0.02025,0.003948
49160,0.010848,0.013352
93334,0.000723,0
76822,0.044657,0.056061
112370,0.056771,0.04595
54303,0.020792,0.035811
73649,0.086241,0.119011
16941,0.016995,0.028055
107415,0.02025,0.014305
114787,0.024046,0.016643
216761,0.000362,0
45311,0.092208,0.040755
8091,0.028747,0.051199
30194,0.01139,0.007561
30429,0.009582,0.013371
151319,0.016995,0.058545
111822,0.039957,0.034007
71357,0.01356,0.011589
79147,0.012294,0.012338
176328,0.015368,0.015246
139464,0.012837,0.017173
95866,0.015187,0.010789
132838,0.017538,0.008817
183024,0.01121,0.006342
188957,0.022781,0.017533
88908,0.010486,0.001511
210965,0.004158,0.000039
63775,0.009763,0.007186
72667,0.026035,0.02805
46219,0.034533,0.053759
217191,0.005605,0.007379
149265,0.003978,0.009262
163810,0.012294,0.027773
35524,0.002893,0.001099
1817,0.020973,0.053414
187324,0.020611,0.026546
215198,0.020973,0.031909
60449,0.02947,0.028368
96611,0.016814,0.031644
65754,0.029109,0.077753
98482,0.01808,0.027355
208583,0.014102,0.005671
144186,0.020069,0.011441
206245,0.000542,0.000178
71804,0.057675,0.063093
153012,0.008498,0.006112
106933,0.006328,0.003306
189564,0.00235,0.005033
146409,0.043392,0.055887
65960,0.030555,0.019378
142530,0.021334,0.012867
166610,0.007232,0.005702
145023,0.004882,0.002242
108575,0.105225,0.045737
9569,0.002531,0.001335
115463,0.009221,0.026144
55632,0.00235,0.001534
50498,0.01573,0.003923
89039,0,0
17100,0.018442,0.002319
39208,0.005966,0.0035
164217,0.051166,0.040223
153024,0.012475,0.014497
161817,0.041765,0.023736
89096,0.01356,0.021501
24595,0.014464,0.019345
63117,0.008317,0.019433
205046,0.006147,0.007503
174749,0.001266,0.002644
99186,0.003435,0.00363
179667,0.008317,0.005644
148108,0.005062,0.004309
11950,0.00687,0.002605
27805,0.001266,0.001087
81962,0.023504,0.03146
188115,0.011029,0.030886
189612,0.017899,0.026756
12583,0.001627,0.008383
142203,0.027481,0.036834
74439,0.007413,0.007996
98229,0.007774,0.012732
200107,0.016091,0.007624
182502,0.004882,0.000078
182659,0.030013,0.059027
160002,0.026216,0.028238
71347,0.035979,0.055968
147080,0.003616,0.001184
49724,0.010306,0.020816
115717,0.000181,0.000274
111195,0.006509,0.004306
102382,0.010125,0.005354
28595,0.01591,0.017123
40650,0.039776,0.034085
145826,0.003616,0.002222
53584,0.018442,0.039811
30665,0.025312,0.046971
109579,0.007413,0.008599
182031,0.009221,0.005163
172228,0.030736,0.021426
196814,0.010486,0.013687
172438,0.017357,0.036271
176676,0.001989,0.003385
136813,0.016634,0.029319
21206,0.021334,0.068253
205049,0.005966,0.006684
130491,0.036521,0.041708
204832,0.008678,0.00654
157111,0.009944,0.013086
62035,0.02025,0.009987
74965,0.022781,0.022197
149951,0.009763,0.008793
58477,0.010486,0.021674
162454,0.02025,0.024266
114184,0.01591,0.015989
79299,0.024769,0.017515
19822,0.000723,0.000323
19198,0.053336,0.036318
24581,0.101428,0.086919
103407,0.00669,0.017952
122055,0.000181,0
47782,0.063099,0.053045
138845,0.028205,0.037772
203503,0.032182,0.090966
4992,0.015549,0.019994
25234,0,0.000843
217120,0.01808,0.01264
40646,0.011571,0.009567
6399,0.001808,0.003091
97066,0.000904,0.000391
25881,0.017176,0.024469
157661,0.019526,0.036877
128351,0.033809,0.041432
182847,0.014645,0.010259
186048,0.035798,0.02879
217648,0.013198,0.011274
48396,0.012114,0.016319
37846,0.013379,0.004933
37675,0.000542,0.000908
26439,0.037787,0.055009
161556,0.000723,0.000061
82203,0.029832,0.103052
154075,0.029289,0.010455
12126,0.005424,0.003697
87073,0.010486,0.006008
179794,0.03851,0.036763
50001,0.027481,0.017937
164711,0.008678,0.004527
196007,0.008136,0.007507
214977,0.003616,0.000971
33990,0.004882,0.009545
205859,0.007594,0.004109
80185,0.020069,0.009264
196579,0.004882,0
26126,0.012294,0.010655
97190,0.00235,0.002086
185092,0.030013,0.048859
211877,0.016091,0.025977
161996,0.048093,0.014598
53307,0.000904,0.000379
27068,0.019707,0.009038
103861,0.009763,0.013668
82384,0.013379,0.013696
176462,0.000542,0
35327,0.032725,0.029455
124647,0.052251,0.042259
33641,0.030555,0.029318
119695,0.02025,0.009329
115931,0.030917,0.071583
134181,0.003435,0.001694
144719,0.002712,0.002487
212101,0.050805,0.04027
157423,0.015187,0.010965
120110,0.026216,0.016908
197233,0.030193,0.022393
102832,0.064726,0.0158
59335,0.036521,0.097592
137136,0.010848,0.009557
50066,0.014826,0.008801
169194,0.003435,0.006849
84039,0.051528,0.14906
153403,0.016453,0.022714
191906,0.001266,0.003461
154721,0.015187,0.028755
152455,0.010125,0.018065
71654,0.007413,0.00757
111342,0.005062,0.001369
70569,0.007413,0.013405
182076,0.013018,0.019467
121906,0.105767,0.068293
44881,0.023504,0.018847
89628,0.050624,0.045535
155413,0.007774,0.005512
93510,0.005966,0.006459
120918,0.003435,0.00402
98451,0.007051,0.016454
205907,0.016814,0.009451
8892,0.00452,0.004186
144319,0.035075,0.026446
6557,0.016814,0.00833
159768,0.013379,0.01607
41976,0.033629,0.06582
122445,0.000181,0
41591,0.025673,0.034543
52121,0.000904,0.00152
21670,0.039233,0.012569
166628,0.000181,0
29124,0.000904,0.00169
39153,0.037064,0.04228
78710,0.014283,0.033879
143927,0.000181,0.000627
118997,0.007594,0.00314
117809,0.005966,0.005813
5342,0.00217,0.004162
132457,0.012294,0.014776
206931,0.146628,0.073377
151322,0.027662,0.013854
27644,0.001446,0.000947
64734,0.005243,0.000608
76133,0.052432,0.034638
141367,0.011571,0.006024
186648,0.014464,0.008233
70187,0.028385,0.035205
166529,0.059483,0.070454
1838,0.001446,0.000538
93737,0.026939,0.021827
33836,0.028024,0.024312
156362,0.013018,0.018421
25909,0.024769,0.019077
27336,0.002531,0.003116
105665,0.007594,0.002645
24820,0.008317,0.008568
80949,0.019165,0.002772
71838,0.005062,0.002351
45968,0.004882,0.005491
113439,0.007413,0.002695
200287,0.006328,0.002484
26771,0.003616,0.008532
143069,0.031821,0.135573
161660,0.009221,0.021741
186702,0.021696,0.034705
169222,0.012114,0.04543
64068,0.026577,0.0248
150848,0.000181,0
199329,0.0226,0.017731
6047,0.020069,0.011296
181709,0.026758,0.013713
34968,0.021153,0.017028
94577,0.016814,0.040822
4752,0.016091,0.038387
86775,0.003074,0.000104
208488,0.006509,0.015211
87682,0,0.000078
51562,0.018261,0.057467
22142,0.022419,0.019466
41940,0.006147,0.011199
133375,0.04972,0.064463
21846,0.041041,0.037259
55595,0.046285,0.026353
115879,0.000542,0.000417
59373,0.034894,0.03208
110917,0.008317,0.013872
214279,0.008859,0.004566
177919,0.016814,0.009084
121181,0.014826,0.021751
176418,0.027843,0.010655
154188,0.016814,0.01759
26452,0.027481,0.022002
113864,0.025131,0.183361
142073,0.007051,0.009309
27801,0.017538,0.025874
136905,0.026758,0.009556
94312,0.055686,0.088932
14685,0.003254,0.001674
53405,0.026216,0.085348
209055,0.011029,0.011129
211074,0.008859,0.003138
144128,0.020069,0.004376
179843,0.006147,0
219657,0.002712,0.004437
175612,0.010667,0.005709
114948,0.017899,0.01864
63018,0.001627,0.000847
60583,0.001989,0.00058
119937,0.020792,0.002602
146223,0.002531,0.000581
45545,0.000542,0.000175
51535,0.032725,0.032377
118399,0.049901,0.056791
146116,0.002531,0.006386
151677,0.005605,0.017285
5743,0.007774,0.007746
174518,0.014826,0.02082
14888,0.02947,0.04417
108770,0.010306,0.006763
14368,0.059121,0.070954
191491,0.008317,0.007278
193943,0.013379,0.01058
171719,0.00217,0.003608
216936,0.001989,0.006297
42726,0.025493,0.017072
199618,0.016995,0.012061
92906,0.001085,0.000508
206602,0.001989,0.002626
44045,0.035437,0.007529
24922,0.023865,0.02791
27550,0.008317,0.008259
133338,0.021696,0.02704
42207,0.009582,0.00873
209332,0.023865,0.017143
11176,0.00452,0.00221
65321,0.00235,0.001612
135647,0.048273,0.028834
86994,0.03399,0.024476
96859,0.015006,0.021031
122358,0.008136,0.007751
203963,0.001808,0.000731
136034,0.017357,0.04127
163093,0.005424,0.000704
155927,0,0.001338
21445,0.012114,0.007244
57312,0.010306,0.011699
15679,0.05424,0.047883
39489,0,0.00247
17294,0.059302,0.063221
207648,0.015187,0.011044
9988,0.026035,0.02631
28704,0.022961,0.031963
