tracker_id,solo_Kills,solo_WalkDistance
12323,0.013922,0.02211
30592,0.05876,0.111689
48179,0.01356,0.037924
397,0.130718,0.110105
29709,0.075936,0.114441
6913,0.08588,0.093445
115376,0.024769,0.047152
33148,0.015187,0.038311
64021,0.016272,0.031161
45390,0.037968,0.039296
17609,0.055867,0.150522
6145,0.004339,0.013523
154748,0.069427,0.130646
130745,0.026397,0.095783
213942,0.016091,0.034003
35174,0.068884,0.077896
17933,0.01139,0.015698
213937,0.001989,0.006462
79598,0.003435,0.001917
101563,0.011029,0.013659
146596,0.016634,0.030709
113636,0.01121,0.042117
218119,0.006147,0.014931
145818,0.001266,0.001474
17214,0.011571,0.014663
14357,0.093292,0.120846
126659,0.007232,0.005579
206485,0.01121,0.017687
110878,0.05424,0.135862
19423,0.027662,0.056363
80598,0.022781,0.027437
17540,0.056048,0.148599
24871,0.187127,0.251668
16536,0.060568,0.0747
115050,0.002893,0.003707
89969,0.01356,0.04487
46615,0,0.00075
2250,0.010848,0.00788
75717,0.004339,0.008191
31681,0.023323,0.021623
149901,0.021696,0.110217
10664,0.018984,0.037925
144924,0.046104,0.121775
8416,0.11318,0.076583
28482,0.056952,0.059182
30839,0.118423,0.221001
159623,0.006328,0.008384
5766,0.055505,0.06303
117502,0.058037,0.181594
215344,0.054421,0.065649
35463,0.050624,0.082142
123140,0.017538,0.028076
47126,0.076659,0.248226
20220,0.032544,0.049338
111729,0.050985,0.145801
15800,0.011029,0.015849
11952,0.015549,0.021032
10640,0,0
10444,0.009402,0.006227
101243,0.022781,0.037689
133958,0.009944,0.004586
175619,0.029651,0.069035
202380,0.017718,0.044514
29205,0.033629,0.080473
28455,0.045561,0.128793
214931,0.009402,0.011721
14605,0.005605,0.004907
12213,0.004701,0.003973
6080,0.032544,0.053875
214856,0.006328,0.021492
4044,0.07919,0.09152
27607,0.015368,0.030716
86042,0.06563,0.195029
18037,0.006328,0.004412
210813,0.01591,0.031875
9209,0.008859,0.007971
2111,0.01808,0.030566
165261,0.002531,0.003707
15113,0.031459,0.069103
33393,0.043392,0.149494
9361,0.014102,0.034117
131632,0.010486,0.015216
44909,0.033267,0.063185
132819,0.005966,0.017583
14711,0.011752,0.03297
79033,0.016814,0.033961
26054,0.037968,0.046561
38735,0.068161,0.10897
100392,0.001085,0.002311
200301,0.024227,0.051191
182837,0.037064,0.095295
12334,0.001627,0.002684
13305,0.015368,0.047865
28745,0.03164,0.034091
149562,0.029109,0.031893
189983,0.046104,0.13194
28179,0.040861,0.112444
130041,0.03164,0.072202
9573,0.013379,0.044237
23777,0.00904,0.010158
26952,0.032182,0.030343
182030,0.016995,0.023148
86504,0.048093,0.099524
46277,0.036883,0.074348
29662,0.01591,0.020735
8161,0.052974,0.086732
22466,0.004701,0.006336
152225,0.024408,0.031968
27133,0.048093,0.042207
41714,0.01591,0.045195
206761,0.033086,0.056449
2800,0.000181,0.000997
206864,0.090219,0.170677
1568,0.032001,0.026725
51167,0.033086,0.052876
34689,0.007774,0.00533
146206,0.006509,0.027428
23889,0.178449,0.185565
4402,0.007232,0.016831
170223,0.005605,0.008081
175584,0.034713,0.027383
213669,0.010667,0.007864
39379,0.037787,0.053695
192810,0.040137,0.111131
35273,0.037245,0.038808
61120,0.029651,0.020721
53222,0.007774,0.023712
67519,0.007594,0.005014
37717,0.030555,0.139491
164467,0.036702,0.079272
95801,0.090219,0.228575
1758,0.091484,0.078934
111154,0.018261,0.027832
49712,0.026758,0.073378
205269,0.02025,0.024543
25773,0.004339,0.006476
178802,0.023685,0.031961
149177,0.01591,0.016421
19147,0.00669,0.01098
8279,0.088953,0.071812
153090,0.014645,0.031788
159486,0.048816,0.132164
103296,0.004158,0.002622
107513,0.020069,0.043851
42119,0.042669,0.044158
19727,0.011933,0.024727
143213,0.02495,0.086203
181923,0.018984,0.041887
127881,0.032182,0.02831
168846,0.00904,0.020594
78379,0.044477,0.093433
13667,0.123847,0.377397
100045,0.013741,0.035211
171039,0.107756,0.199171
183311,0.012294,0.033402
182910,0.011029,0.022593
24515,0.00452,0.018745
149609,0.025493,0.04299
126354,0.028385,0.038923
53720,0.028928,0.034524
21747,0.03164,0.051794
9409,0.009221,0.02366
3102,0.177726,0.22496
21570,0.020069,0.057455
12559,0.004158,0.005981
101710,0.00687,0.017638
12296,0.041945,0.094941
3003,0.021515,0.046943
35608,0.035979,0.1075
104084,0.085337,0.149297
43374,0.030917,0.122299
115172,0.001085,0.006333
2770,0.076478,0.09758
55,0.038149,0.047153
2935,0.218405,0.208777
30186,0.000904,0.003606
106897,0.027481,0.06179
33385,0.088772,0.078501
9509,0.032544,0.067861
208945,0.011933,0.031924
192042,0.027662,0.081343
46896,0.028566,0.02636
192514,0.005786,0.00925
212887,0.037245,0.102915
173356,0.011933,0.013609
16055,0.002531,0.008065
171783,0.01356,0.021381
12984,0.139215,0.243115
212533,0.00687,0.016874
2771,0.039957,0.047699
29619,0.0678,0.169031
137734,0.007774,0.00795
210306,0.007051,0.014168
38371,0.009944,0.024449
26657,0.048816,0.087491
41938,0.018803,0.016707
39022,0.028205,0.078095
28221,0.037606,0.056229
165691,0.021696,0.043564
213389,0.015187,0.024747
89902,0.009763,0.019102
29299,0.1177,0.181998
134336,0.028747,0.09121
36541,0.043934,0.091235
7049,0.01573,0.024937
24571,0.026577,0.053779
27141,0.00904,0.009356
32724,0.020611,0.041741
24017,0.197975,0.213474
113866,0.027481,0.075729
182007,0.014826,0.046568
127360,0.017357,0.03625
9892,0.09944,0.188885
211627,0.001085,0.0022
28,0.009944,0.008675
115501,0.011752,0.020157
8402,0.033629,0.060741
150750,0.010667,0.021072
8963,0.031097,0.032103
39531,0.079732,0.052107
3659,0.021877,0.025842
178317,0.041222,0.132896
33930,0.017538,0.030741
209691,0.019346,0.08113
10741,0.091665,0.115581
20024,0.03399,0.055553
15780,0.009944,0.012519
10707,0.106491,0.138027
71238,0.045381,0.101365
161066,0.010848,0.023073
6079,0.014826,0.041768
39734,0.010848,0.020218
117193,0.020611,0.042274
63705,0.003616,0.012602
3109,0.012294,0.017221
178406,0.001446,0.002877
12381,0.011029,0.014948
162185,0.049177,0.126303
907,0.084433,0.066433
95787,0,0.000217
214665,0.043573,0.116595
90477,0.002531,0.003012
80807,0.050624,0.055891
163307,0.056048,0.128886
5227,0.010125,0.012227
137035,0.018984,0.037284
30445,0.00217,0.001513
76574,0.029109,0.033653
208094,0.007774,0.013109
127877,0.064003,0.180956
96586,0.015368,0.025843
179204,0.007051,0.016414
11588,0.006509,0.019765
181299,0.00452,0.009598
139087,0.034713,0.061057
38321,0.026216,0.063865
14033,0.082625,0.090703
17172,0.018622,0.030908
47396,0.00452,0.004956
8728,0.03851,0.0758
89469,0.033629,0.052307
13092,0.005424,0.007792
33154,0.037425,0.120264
85233,0.00904,0.01597
43746,0.021153,0.030058
11445,0.037787,0.070864
207410,0.034894,0.064598
44812,0.005966,0.006465
4420,0.007232,0.012007
12987,0.048635,0.06113
23856,0.016091,0.024179
71642,0.019165,0.031256
211038,0.112276,0.201862
210731,0.032363,0.046582
511,0.001266,0.001052
14004,0.045381,0.097862
5385,0.008678,0.009072
2270,0.011029,0.011888
12883,0.005786,0.0095
1233,0.029832,0.036662
101353,0.021153,0.034341
194951,0.041765,0.095309
119780,0.004158,0.004371
14366,0.005062,0.005045
151391,0.117339,0.232594
14162,0.059483,0.120415
37658,0.004882,0.008014
38773,0.049358,0.055609
208511,0.053697,0.114663
60952,0.030013,0.075039
48314,0.061833,0.098935
200314,0.056048,0.114301
121396,0.031097,0.067089
31178,0.017718,0.040751
15960,0.007774,0.007371
52672,0.022057,0.024044
27678,0.061653,0.140019
176376,0.071054,0.132823
15086,0.013018,0.024063
212530,0.012837,0.02087
209249,0.015368,0.033046
165821,0.070331,0.074396
5763,0.041765,0.075742
20529,0.048454,0.130808
213413,0.025131,0.049889
53555,0.073947,0.11271
12526,0.011029,0.023292
183742,0.031097,0.110802
2458,0.012114,0.007415
129981,0.026939,0.046262
34716,0.093654,0.106137
92670,0.017176,0.024171
206537,0.016091,0.032169
30122,0.001989,0.001847
100633,0.010486,0.021321
19756,0.05659,0.053183
9139,0.120412,0.365022
26806,0.030736,0.052462
11036,0.012656,0.015123
189285,0.003616,0.006423
49924,0.130718,0.212072
118872,0.021153,0.027023
97556,0.020069,0.063562
86818,0.025493,0.11493
165977,0.041765,0.161368
33353,0.022238,0.030743
102764,0.01591,0.020778
40680,0.035437,0.043102
28374,0.128367,0.204282
9524,0.055505,0.108997
27677,0.016814,0.036515
164791,0.064907,0.094341
33585,0.024227,0.045246
88576,0.000542,0.001277
21202,0.004882,0.008659
5221,0.026035,0.04174
165717,0.0226,0.033346
35009,0.012656,0.021877
3831,0.013922,0.028646
16047,0.032001,0.038482
35537,0.007232,0.007206
32826,0.041403,0.070328
39540,0.021334,0.050632
8520,0.001085,0.002046
51424,0.016091,0.033431
13222,0.145905,0.283875
25942,0.008136,0.015752
51297,0.051166,0.044384
23076,0.100524,0.143085
47618,0.018803,0.041282
178788,0.079009,0.099455
152233,0.039776,0.075277
108049,0.035798,0.099473
6292,0.016272,0.040481
155365,0.010306,0.008223
13055,0.175194,0.394047
171247,0.02025,0.01938
9790,0.057313,0.19042
166417,0.005605,0.011767
46647,0.020069,0.046797
37029,0.026035,0.039386
95215,0.020973,0.059094
124942,0.055144,0.068307
37983,0.035256,0.10808
108831,0.0226,0.072615
40280,0.032001,0.038587
6175,0.006328,0.006073
5722,0.028747,0.040157
33858,0.074851,0.05015
189040,0.034171,0.048067
8437,0.037245,0.058048
132426,0.007594,0.013622
182674,0.061653,0.162369
9601,0.018622,0.076468
7640,0.009221,0.017946
158546,0.058037,0.117324
8062,0.017357,0.030108
22524,0.006509,0.007511
15276,0.024227,0.045432
32952,0.005786,0.018895
36649,0.017718,0.048622
44340,0.002712,0.003581
70190,0.030374,0.055139
14106,0.141023,0.198005
167487,0.016272,0.02199
34549,0.006147,0.011018
217211,0.004158,0.015479
92461,0.059302,0.105105
218118,0.019165,0.025221
44972,0.039233,0.039141
94488,0.011571,0.020743
53484,0.026035,0.059354
6252,0.004882,0.004454
46407,0.014645,0.044562
51800,0.001627,0.001804
25160,0.014102,0.011146
16150,0.019526,0.032016
420,0.07232,0.110968
36226,0.064907,0.082792
133565,0.079552,0.117919
214588,0.078105,0.131882
212776,0.030193,0.057807
3618,0.033448,0.054943
54280,0.005243,0.011066
47118,0.013198,0.011837
117453,0.056409,0.099711
166799,0.002712,0.002761
180485,0.026216,0.070354
8572,0.02043,0.047952
161772,0.105406,0.2827
34692,0.02025,0.01871
164923,0.003978,0.009974
93335,0.010486,0.033812
108562,0.080456,0.13808
61181,0.047189,0.076752
14840,0.031097,0.120333
26546,0.062918,0.113133
98933,0.019526,0.032398
155808,0.001627,0.002438
29916,0.044838,0.171671
166638,0.011571,0.025709
49166,0.008678,0.016147
69935,0.009944,0.020788
138668,0.030374,0.021301
2228,0.019888,0.026424
82958,0.01573,0.033134
180421,0.027481,0.037066
101466,0.019165,0.052019
133574,0.063822,0.110281
130626,0.042488,0.066887
130674,0.010125,0.030158
6291,0.029832,0.081633
33729,0.027481,0.076356
4433,0.085699,0.129966
300,0.041945,0.058103
78732,0.037245,0.067331
4382,0.019888,0.03656
22566,0.004158,0.003722
50408,0.078105,0.115319
86605,0.10396,0.13819
173201,0.013741,0.064641
9644,0.016091,0.010137
210145,0.045561,0.132368
176166,0.066353,0.132218
181053,0.015006,0.037726
5142,0.043392,0.056136
99976,0.076116,0.097601
6232,0.009402,0.013506
21736,0.018803,0.040514
50686,0.041403,0.060071
28818,0.028205,0.096558
53267,0.021153,0.074673
114518,0.004339,0.00266
143637,0.037968,0.136273
127658,0.086603,0.121134
36579,0.00669,0.022133
6845,0.073766,0.124749
41025,0.024589,0.049003
132421,0.003074,0.00945
136979,0.111734,0.153961
124486,0.067438,0.20705
182776,0.004882,0.006614
18221,0.034713,0.09434
110877,0.021153,0.046987
29922,0.009221,0.224651
17494,0.010486,0.040946
9981,0.00669,0.02652
174932,0.009763,0.016041
208719,0.031459,0.059996
164258,0.024408,0.058148
153996,0.020973,0.131386
21824,0.028566,0.05389
77072,0.035798,0.131578
109566,0.006147,0.007735
17212,0.010848,0.011935
13293,0.0226,0.037634
7680,0.000904,0.000724
169041,0.007413,0.007107
145661,0.025312,0.049107
135151,0.112638,0.261446
53776,0.029832,0.104445
19273,0.002531,0.000979
159037,0.023323,0.038539
192336,0.016453,0.027965
26081,0.036883,0.057965
117499,0.00452,0.005688
47070,0.013018,0.036202
37391,0.009221,0.029973
153361,0.007594,0.011652
210134,0.001627,0.004235
138393,0.137227,0.280333
33293,0,0.000367
177635,0.001808,0.004367
7385,0.012656,0.015734
36461,0.03164,0.10455
90534,0.032363,0.114939
109003,0.013379,0.020807
7318,0.024769,0.044135
12430,0.011752,0.017406
175062,0.021696,0.073692
22959,0.027843,0.093264
25824,0.004882,0.004536
18541,0.025131,0.02588
40074,0.026397,0.032104
107166,0.01139,0.018326
179636,0.025673,0.035667
19415,0.013018,0.022891
99300,0.021696,0.030449
34658,0.059483,0.167439
41717,0.020611,0.043767
205110,0.042488,0.09772
150000,0.026035,0.036766
13677,0.00669,0.00655
2193,0.032544,0.066161
19554,0.008136,0.011255
7992,0.008498,0.007361
211796,0.01139,0.022852
7184,0.017899,0.035114
7237,0.075212,0.1116
91289,0.005605,0.008789
46643,0.011752,0.037228
11854,0.073043,0.06565
169652,0.007955,0.012405
4394,0.000362,0.000565
178035,0.170674,0.319645
45838,0.054782,0.041222
195355,0.008136,0.014199
17333,0.008678,0.017704
13729,0.061291,0.137346
20381,0.059121,0.08642
48819,0.178268,0.294323
22414,0.035617,0.056508
157913,0.003616,0.006932
179762,0.052432,0.118868
34744,0.02495,0.065197
214113,0.073404,0.269832
15055,0.009763,0.016688
14009,0.001989,0.003938
2275,0.105225,0.183233
172850,0.035437,0.05704
30479,0.039776,0.040371
12993,0.0226,0.086049
75400,0.024046,0.021446
133271,0.05207,0.122392
38993,0.007774,0.012618
171901,0.01121,0.023013
20719,0.008136,0.014887
12547,0.000362,0.001605
44334,0.026939,0.03009
15913,0.095462,0.19874
162729,0.03164,0.15154
130413,0.06328,0.077206
44825,0.145363,0.154911
45481,0.017176,0.035155
157651,0.101067,0.168244
126255,0.014102,0.0353
12110,0.073224,0.141917
183035,0.039053,0.057026
155427,0.00904,0.030241
119527,0.056771,0.020635
22468,0,0
44859,0.001627,0.002851
175098,0.006509,0.031947
99153,0.05659,0.065281
203951,0.025854,0.040392
12921,0.011752,0.024771
13113,0.01356,0.023614
41995,0.01356,0.032622
14928,0,0
116975,0.035979,0.080987
92308,0.052251,0.079272
115354,0.012114,0.018917
165698,0.030917,0.043879
12351,0.015368,0.018962
8002,0.040137,0.052589
172112,0.046646,0.228312
8106,0.013741,0.013486
10476,0.018622,0.051289
66115,0.046285,0.090044
137716,0.041945,0.092411
124327,0.0226,0.06286
25572,0.032001,0.045274
14484,0.047008,0.094879
128589,0.026216,0.049638
217203,0.002531,0.003497
5520,0.041584,0.088333
214119,0.017357,0.056198
144682,0.028566,0.096783
97610,0.047731,0.126286
18663,0.048454,0.074768
156055,0.014826,0.02548
21892,0.019888,0.047683
93479,0.006328,0.011109
109444,0.032905,0.080901
28096,0.008678,0.011219
176528,0.01591,0.026921
33788,0.012294,0.03179
52448,0.001627,0.006316
157212,0.00235,0.001344
117451,0.016634,0.020613
46436,0.005243,0.006401
159740,0.007051,0.051875
41561,0.007955,0.011633
212681,0.013198,0.029294
87087,0.035437,0.081852
48526,0.003254,0.002892
15161,0.007955,0.008724
142232,0.028928,0.092555
33414,0.023323,0.073272
47622,0.049901,0.103139
10271,0.09962,0.202206
130374,0.060025,0.082082
17253,0.014283,0.019871
40939,0.443681,0.753703
48879,0.008678,0.003152
51137,0.000904,0.00085
129537,0.041222,0.153717
21267,0.014283,0.013949
36648,0.055325,0.103973
33209,0.174833,0.260119
95647,0.02025,0.049528
46687,0.051528,0.111212
209173,0.017176,0.044093
57105,0.015368,0.026646
72552,0.046285,0.055523
21349,0.000904,0.001144
139,0.018442,0.033795
44849,0.026577,0.086295
5312,0.00904,0.006094
48425,0.010125,0.013252
101873,0.033448,0.036528
14491,0.034713,0.07799
212881,0.056771,0.123061
20913,0.022057,0.02881
160704,0.042849,0.065198
28189,0.013198,0.028963
111937,0.056048,0.103232
15668,0.058579,0.081998
17211,0.001446,0.001675
12152,0.005966,0.005543
6629,0.004882,0.009604
72405,0.016272,0.029448
160653,0.032544,0.05049
164107,0.004339,0.006585
35092,0.015368,0.044888
79043,0.016453,0.033069
108987,0.035075,0.148188
49245,0.091665,0.212493
197369,0.005605,0.007232
103674,0.034713,0.046146
29195,0.002531,0.004258
50554,0.006509,0.007046
182775,0.001266,0.002653
6024,0.012837,0.012604
24897,0.004882,0.011786
24332,0.020973,0.051973
121500,0.002893,0.005006
8588,0.033629,0.093107
213436,0.01573,0.03793
132190,0.007232,0.022424
18054,0.017538,0.053975
98441,0.029109,0.071566
211804,0.004339,0.008821
15053,0.011752,0.02577
127759,0.023142,0.067013
6468,0.003797,0.006161
134663,0.003254,0.004838
26104,0.03164,0.036745
175553,0.186946,0.192445
46500,0.071777,0.178806
215148,0.00669,0.011712
28550,0.064907,0.072306
18628,0,0
39380,0.020069,0.025441
159095,0.016091,0.016904
11865,0.029109,0.044753
78589,0.018803,0.035629
176249,0.025312,0.034159
207446,0.020973,0.052579
36069,0.069608,0.095571
15899,0.005424,0.004287
90587,0.059664,0.125689
138375,0.060206,0.085511
39344,0.186946,0.264907
210067,0.012656,0.019015
192528,0.033086,0.107306
24569,0.061833,0.21353
101780,0.033267,0.091265
21199,0.001266,0.00117
165072,0.06328,0.150916
99509,0.727355,0.823448
130726,0.018622,0.03539
131557,0.014283,0.027472
18737,0.00687,0.007749
97613,0.019707,0.03287
48814,0.021515,0.021012
133067,0.007594,0.014997
21585,0.000723,0.00224
157265,0.024769,0.06121
37275,0.057313,0.227314
8159,0.007774,0.006431
43751,0.041765,0.083123
13867,0.104863,0.213424
9241,0.020069,0.042084
92983,0.024408,0.038816
205922,0.05876,0.175205
27198,0.070692,0.146921
131766,0.050985,0.14844
98488,0.006328,0.012918
217725,0.037245,0.069615
120860,0.04303,0.046699
136637,0.017538,0.019641
214060,0.045923,0.135749
23322,0.020069,0.025997
4327,0.014826,0.023388
66837,0.001446,0.004159
201125,0.018622,0.038296
101699,0.039414,0.098974
41775,0.046465,0.113562
32186,0.03164,0.049529
49473,0.024046,0.067919
213805,0.001446,0.001714
117739,0.022961,0.038908
189279,0.000181,0.001715
8108,0.00217,0.00299
167104,0.024408,0.036113
13150,0.018803,0.046889
101655,0.001266,0.002329
176613,0.01808,0.035481
118290,0.058398,0.122973
32851,0.022057,0.025185
13530,0.037606,0.084727
12304,0.022961,0.066573
28811,0.096366,0.154604
21698,0.036883,0.057095
7753,0.130718,0.281152
162429,0.028928,0.05836
26642,0.054059,0.096191
68030,0.007955,0.012276
13444,0.005966,0.01166
184735,0.026939,0.141504
28063,0.027301,0.040577
5902,0.078648,0.08347
188308,0.007232,0.005503
218663,0.003616,0.006173
22472,0.005786,0.007932
46290,0.007774,0.015674
26497,0.060929,0.126639
145639,0.032001,0.118708
103144,0.00235,0.002542
97058,0.053155,0.177822
15577,0.021515,0.033915
39150,0.026216,0.055135
108097,0.002712,0.010453
210919,0.025493,0.065065
15728,0.007774,0.013192
4467,0.022057,0.038248
50757,0.010125,0.01677
38193,0.007594,0.008071
170030,0.000542,0.001167
107003,0.144097,0.153192
5767,0.001266,0.00181
166187,0.222202,0.449556
173658,0.021877,0.078205
47820,0.027843,0.0381
68250,0.029289,0.038637
179322,0.031821,0.044988
8015,0.024227,0.032269
4710,0.01573,0.026683
210517,0.007413,0.008321
14550,0.06563,0.125228
55294,0.002712,0.011327
115538,0.014464,0.018113
191262,0,0.000766
104662,0.050805,0.067082
138488,0.01808,0.034919
209573,0.016814,0.032483
118141,0.182246,0.255414
42238,0.073224,0.104454
112697,0.013379,0.019328
179830,0.065811,0.127365
161983,0.021515,0.039217
158603,0.037064,0.063977
20101,0.00452,0.003847
69821,0.014464,0.025408
48991,0.029289,0.055873
13419,0.006328,0.008677
23931,0.023865,0.058569
181814,0.032182,0.076516
164918,0.004158,0.004074
71119,0.03399,0.037716
37146,0.013922,0.02764
90270,0.027843,0.156696
44893,0.00669,0.008988
214534,0.039957,0.150617
204296,0.023504,0.040235
120567,0.054421,0.159985
44554,0.00217,0.006988
165082,0.00452,0.007165
6406,0.004158,0.00384
12597,0.098355,0.186901
9507,0.086422,0.155717
7776,0.016091,0.029356
100088,0.010125,0.015727
154396,0.025673,0.054217
218003,0.023504,0.164201
14744,0.035075,0.061299
36283,0.022961,0.028287
16264,0.002531,0.002671
136576,0.028566,0.111148
49960,0.037787,0.095103
22127,0.019526,0.015907
128398,0.020069,0.033716
213774,0.186585,0.322792
